PROVIDER;DESCRIPTION;ACCOUNTID;REGION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_SECTION;REQUIREMENTS_ATTRIBUTES_CCMLITE;REQUIREMENTS_ATTRIBUTES_IAAS;REQUIREMENTS_ATTRIBUTES_PAAS;REQUIREMENTS_ATTRIBUTES_SAAS;REQUIREMENTS_ATTRIBUTES_SCOPEAPPLICABILITY;STATUS;STATUSEXTENDED;RESOURCEID;RESOURCENAME;CHECKID;MUTED;FRAMEWORK;NAME 
aws;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;<SANDBOX_ACCOUNT_ID>;ap-southeast-7;2026-08-19 02:30:11.271115;CEK-03;Provide cryptographic protection to data at-rest and in-transit, using cryptographic libraries certified to approved standards.;Cryptography, Encryption & Key Management;Yes;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['CC6.1', 'CC6.7']}, {'ReferenceId': 'CCM v3.0.1', 'Identifiers': ['EKM-03', 'EKM-04']}, {'ReferenceId': 'CIS v8.0', 'Identifiers': ['3.6', '3.1', '3.11', '11.3', '16.11']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['5.1.1', '5.1.2']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['TS2.1']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.18.1.1', '27001: A.18.1.2', '27001: A.18.1.3', '27001: A.18.1.4', '27001: A.18.1.5', '27001: A.10.1', '27002: 10.1', '27001: A.13.2.1', '27002: 13.2.1', '27001: A.18', '27002: 18', '27001: A.14.1.2', '27002: 14.1.2', '27001: A.14.1.3', '27002 14.1.3 c)', '27001 - A.10.1.1', '27017 - 10.1.1', '27001 - A.10.1.2', '27017 - 10.1.2']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.5.14', '27001: A.8.24', '27002: 8.24 Other Information (a)']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['AC-19', 'AC-19(5)', 'SC-8', 'SC-8(1)', 'SC-8(3)', 'SC-8(4)', 'SC-12', 'SC-12(2)', 'SC-12(3)', 'SC-28', 'SC-28(1)-(3)', 'SI-4', 'SI-4(10)', 'SI-7', 'SI-7(6)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['PR.DS-1', 'PR.DS-2']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['PR.DS-01', 'PR.DS-02']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['Requirement 3', '2.2.3', '2.3', '3.4', '3.5.3', '4.1', '8.2.1', 'PCI Glossary - Strong Cryptography']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['2.2.7', '3.5.1', '4.2.1', '4.2.1.2', '4.2.2']}];FAIL;S3 Bucket range-cloudtrail-<SANDBOX_ACCOUNT_ID> allows requests over insecure transport in the bucket policy.;arn:aws:s3:::range-cloudtrail-<SANDBOX_ACCOUNT_ID>;range-cloudtrail-<SANDBOX_ACCOUNT_ID>;s3_bucket_secure_transport_policy;False;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
aws;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;<SANDBOX_ACCOUNT_ID>;ap-southeast-7;2026-08-19 02:30:11.271115;DSP-10;Define, implement and evaluate processes, procedures and technical measures that ensure any transfer of personal or sensitive data is protected from unauthorized access and only processed within scope as permitted by the respective laws and regulations.;Data Security and Privacy Lifecycle Management;Yes;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['CC6.7']}, {'ReferenceId': 'CCM v3.0.1', 'Identifiers': ['GRM-02', 'EKM-03']}, {'ReferenceId': 'CIS v8.0', 'Identifiers': ['3.1', '3.12', '3.13']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['5.1.2', '9.5.1', '9.5.2', '9.5.3']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['IM1.4', 'IM2.2']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.13.2.1', '27002: 13.2.1', '27001: A.8.3.3', '27002: 8.3.3', '27001: A.13.2.3', '27002: 13.2.3']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.5.14', '27001: A.7.10']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['AC-4', 'AC-4(23)-(25)', 'CA-3', 'CA-3(6)', 'CA-6', 'CA-6(1)', 'CA-6(2)', 'SC-4', 'SC-4(2)', 'SC-7', 'SC-7(10)', 'SC-7(24)', 'SC-8', 'SC-8(1)-(5)', 'SC-16', 'SC-16(1)-(3)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['PR.DS-2', 'PR.DS-5', 'PR.PT-4']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['PR.DS-02', 'PR.IR-01', 'ID.AM-03', 'GV.OC-03', 'ID.AM-07']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['4.1']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['4.1.1', '4.2.1', '4.2.2']}];FAIL;S3 Bucket range-cloudtrail-<SANDBOX_ACCOUNT_ID> allows requests over insecure transport in the bucket policy.;arn:aws:s3:::range-cloudtrail-<SANDBOX_ACCOUNT_ID>;range-cloudtrail-<SANDBOX_ACCOUNT_ID>;s3_bucket_secure_transport_policy;False;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
aws;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;<SANDBOX_ACCOUNT_ID>;ap-southeast-7;2026-08-19 02:30:11.271115;IPY-03;Implement cryptographically secure and standardized network protocols for the management, import and export of data.;Interoperability & Portability;No;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['CC6.7']}, {'ReferenceId': 'CCM v3.0.1', 'Identifiers': ['IPY-04']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['5.1.1', '5.1.2']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['SY1.1', 'SY1.2', 'NC1.4']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.18.1', '27001: A.15.1.1', '27002: 15.1.1', '27017: 15.1.1']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.5.19', '27001: A.5.23', '27001: A.5.31', '27001: A.5.32', '27001: A.5.33', '27001: A.5.34']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['PT-2', 'PT-2(2)', 'SA-4', 'SC-16', 'SC-16(3)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['PR.DS-2']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['PR.DS-02']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['1.2.1', '1.2.5', '1.2.6', '2.2.4', '2.2.5', '2.2.7', '4.2.1']}];FAIL;S3 Bucket range-cloudtrail-<SANDBOX_ACCOUNT_ID> allows requests over insecure transport in the bucket policy.;arn:aws:s3:::range-cloudtrail-<SANDBOX_ACCOUNT_ID>;range-cloudtrail-<SANDBOX_ACCOUNT_ID>;s3_bucket_secure_transport_policy;False;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
aws;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;<SANDBOX_ACCOUNT_ID>;ap-southeast-7;2026-08-19 02:30:11.271115;CEK-03;Provide cryptographic protection to data at-rest and in-transit, using cryptographic libraries certified to approved standards.;Cryptography, Encryption & Key Management;Yes;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['CC6.1', 'CC6.7']}, {'ReferenceId': 'CCM v3.0.1', 'Identifiers': ['EKM-03', 'EKM-04']}, {'ReferenceId': 'CIS v8.0', 'Identifiers': ['3.6', '3.1', '3.11', '11.3', '16.11']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['5.1.1', '5.1.2']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['TS2.1']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.18.1.1', '27001: A.18.1.2', '27001: A.18.1.3', '27001: A.18.1.4', '27001: A.18.1.5', '27001: A.10.1', '27002: 10.1', '27001: A.13.2.1', '27002: 13.2.1', '27001: A.18', '27002: 18', '27001: A.14.1.2', '27002: 14.1.2', '27001: A.14.1.3', '27002 14.1.3 c)', '27001 - A.10.1.1', '27017 - 10.1.1', '27001 - A.10.1.2', '27017 - 10.1.2']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.5.14', '27001: A.8.24', '27002: 8.24 Other Information (a)']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['AC-19', 'AC-19(5)', 'SC-8', 'SC-8(1)', 'SC-8(3)', 'SC-8(4)', 'SC-12', 'SC-12(2)', 'SC-12(3)', 'SC-28', 'SC-28(1)-(3)', 'SI-4', 'SI-4(10)', 'SI-7', 'SI-7(6)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['PR.DS-1', 'PR.DS-2']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['PR.DS-01', 'PR.DS-02']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['Requirement 3', '2.2.3', '2.3', '3.4', '3.5.3', '4.1', '8.2.1', 'PCI Glossary - Strong Cryptography']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['2.2.7', '3.5.1', '4.2.1', '4.2.1.2', '4.2.2']}];FAIL;S3 Bucket range-customer-data-<SANDBOX_ACCOUNT_ID> allows requests over insecure transport in the bucket policy.;arn:aws:s3:::range-customer-data-<SANDBOX_ACCOUNT_ID>;range-customer-data-<SANDBOX_ACCOUNT_ID>;s3_bucket_secure_transport_policy;False;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
aws;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;<SANDBOX_ACCOUNT_ID>;ap-southeast-7;2026-08-19 02:30:11.271115;DSP-10;Define, implement and evaluate processes, procedures and technical measures that ensure any transfer of personal or sensitive data is protected from unauthorized access and only processed within scope as permitted by the respective laws and regulations.;Data Security and Privacy Lifecycle Management;Yes;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['CC6.7']}, {'ReferenceId': 'CCM v3.0.1', 'Identifiers': ['GRM-02', 'EKM-03']}, {'ReferenceId': 'CIS v8.0', 'Identifiers': ['3.1', '3.12', '3.13']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['5.1.2', '9.5.1', '9.5.2', '9.5.3']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['IM1.4', 'IM2.2']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.13.2.1', '27002: 13.2.1', '27001: A.8.3.3', '27002: 8.3.3', '27001: A.13.2.3', '27002: 13.2.3']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.5.14', '27001: A.7.10']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['AC-4', 'AC-4(23)-(25)', 'CA-3', 'CA-3(6)', 'CA-6', 'CA-6(1)', 'CA-6(2)', 'SC-4', 'SC-4(2)', 'SC-7', 'SC-7(10)', 'SC-7(24)', 'SC-8', 'SC-8(1)-(5)', 'SC-16', 'SC-16(1)-(3)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['PR.DS-2', 'PR.DS-5', 'PR.PT-4']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['PR.DS-02', 'PR.IR-01', 'ID.AM-03', 'GV.OC-03', 'ID.AM-07']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['4.1']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['4.1.1', '4.2.1', '4.2.2']}];FAIL;S3 Bucket range-customer-data-<SANDBOX_ACCOUNT_ID> allows requests over insecure transport in the bucket policy.;arn:aws:s3:::range-customer-data-<SANDBOX_ACCOUNT_ID>;range-customer-data-<SANDBOX_ACCOUNT_ID>;s3_bucket_secure_transport_policy;False;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
aws;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;<SANDBOX_ACCOUNT_ID>;ap-southeast-7;2026-08-19 02:30:11.271115;IPY-03;Implement cryptographically secure and standardized network protocols for the management, import and export of data.;Interoperability & Portability;No;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['CC6.7']}, {'ReferenceId': 'CCM v3.0.1', 'Identifiers': ['IPY-04']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['5.1.1', '5.1.2']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['SY1.1', 'SY1.2', 'NC1.4']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.18.1', '27001: A.15.1.1', '27002: 15.1.1', '27017: 15.1.1']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.5.19', '27001: A.5.23', '27001: A.5.31', '27001: A.5.32', '27001: A.5.33', '27001: A.5.34']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['PT-2', 'PT-2(2)', 'SA-4', 'SC-16', 'SC-16(3)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['PR.DS-2']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['PR.DS-02']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['1.2.1', '1.2.5', '1.2.6', '2.2.4', '2.2.5', '2.2.7', '4.2.1']}];FAIL;S3 Bucket range-customer-data-<SANDBOX_ACCOUNT_ID> allows requests over insecure transport in the bucket policy.;arn:aws:s3:::range-customer-data-<SANDBOX_ACCOUNT_ID>;range-customer-data-<SANDBOX_ACCOUNT_ID>;s3_bucket_secure_transport_policy;False;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
aws;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;<SANDBOX_ACCOUNT_ID>;ap-southeast-7;2026-08-19 02:30:11.271115;LOG-08;Generate audit records containing relevant security information.;Logging and Monitoring;No;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['CC7.2']}, {'ReferenceId': 'CIS v8.0', 'Identifiers': ['8.2']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['5.2.4']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['TM1.2']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.12.4.1', '27002: 12.4.1', '27017: 12.4.1']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.8.15']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['AU-3', 'AU-3(1)', 'AU-3(3)', 'AU-6', 'AU-6(8)', 'AU-12', 'AU-12(1)', 'AU-12(2)', 'AU-12(3)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['PR.PT-1', 'DE.AE-3', 'DE.CM-1', 'DE.CM-2', 'DE.CM-3', 'DE.CM-6', 'DE.CM-7']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['PR.PS-04', 'DE.CM-01', 'DE.CM-02', 'DE.CM-03', 'DE.CM-06', 'DE.CM-09']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['10.3']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['10.2.2']}];FAIL;S3 Bucket range-cloudtrail-<SANDBOX_ACCOUNT_ID> has server access logging disabled.;arn:aws:s3:::range-cloudtrail-<SANDBOX_ACCOUNT_ID>;range-cloudtrail-<SANDBOX_ACCOUNT_ID>;s3_bucket_server_access_logging_enabled;False;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
aws;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;<SANDBOX_ACCOUNT_ID>;ap-southeast-7;2026-08-19 02:30:11.271115;LOG-08;Generate audit records containing relevant security information.;Logging and Monitoring;No;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['CC7.2']}, {'ReferenceId': 'CIS v8.0', 'Identifiers': ['8.2']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['5.2.4']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['TM1.2']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.12.4.1', '27002: 12.4.1', '27017: 12.4.1']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.8.15']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['AU-3', 'AU-3(1)', 'AU-3(3)', 'AU-6', 'AU-6(8)', 'AU-12', 'AU-12(1)', 'AU-12(2)', 'AU-12(3)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['PR.PT-1', 'DE.AE-3', 'DE.CM-1', 'DE.CM-2', 'DE.CM-3', 'DE.CM-6', 'DE.CM-7']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['PR.PS-04', 'DE.CM-01', 'DE.CM-02', 'DE.CM-03', 'DE.CM-06', 'DE.CM-09']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['10.3']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['10.2.2']}];FAIL;S3 Bucket range-customer-data-<SANDBOX_ACCOUNT_ID> has server access logging disabled.;arn:aws:s3:::range-customer-data-<SANDBOX_ACCOUNT_ID>;range-customer-data-<SANDBOX_ACCOUNT_ID>;s3_bucket_server_access_logging_enabled;False;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
aws;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;<SANDBOX_ACCOUNT_ID>;ap-southeast-7;2026-08-19 02:30:11.271115;A&A-02;Conduct independent audit and assurance assessments according to relevant standards at least annually.;Audit & Assurance;Yes;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['CC4.1']}, {'ReferenceId': 'CCM v3.0.1', 'Identifiers': ['AAC-02']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['1.5.2', '5.2.6']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['AS1.1', 'AS2.1']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.18.2.1', '27002: 18.2.1']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.5.35', '27001: A.5.36']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['CA-2', 'CA-2(1)', 'CA-2(2)', 'CA-7', 'CA-7(1)']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['ID.IM-01']}];FAIL;Security Hub is not enabled.;arn:aws:securityhub:ap-southeast-7:<SANDBOX_ACCOUNT_ID>:hub/unknown;hub/unknown;securityhub_enabled;False;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
aws;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;<SANDBOX_ACCOUNT_ID>;ap-southeast-7;2026-08-19 02:30:11.271115;A&A-04;Verify compliance with all relevant standards, regulations, legal/contractual, and statutory requirements applicable to the audit.;Audit & Assurance;Yes;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['CC3.1']}, {'ReferenceId': 'CCM v3.0.1', 'Identifiers': ['GRM-01', 'GRM-03']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['7.1.1']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['AS1.1', 'AS2.2']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: 9.3.2', '27001: A.18.2.2', '27002: 18.2.2', '27001: A.18.2.3', '27002: 18.2.3']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: 9.3.2', '27001: A.5.31', '27001: A.5.32', '27001: A.5.33', '27001: A.5.34', '27001: A.5.36']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['CA-1']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['ID.GV-3', 'DE.DP-2']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['ID.IM-01']}];FAIL;Security Hub is not enabled.;arn:aws:securityhub:ap-southeast-7:<SANDBOX_ACCOUNT_ID>:hub/unknown;hub/unknown;securityhub_enabled;False;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
aws;The Cloud Security Alliance (CSA) Cloud Controls Matrix (CCM) is a cybersecurity control framework for cloud computing, composed of 197 control objectives structured in 17 domains covering all key aspects of cloud technology. The CCM can be used as a tool for the systematic assessment of a cloud implementation, and provides guidance on which security controls should be implemented by which actor within the cloud supply chain.;<SANDBOX_ACCOUNT_ID>;ap-southeast-7;2026-08-19 02:30:11.271115;CCC-07;Implement detection measures with proactive notification in case of changes deviating from the established baseline.;Change Control and Configuration Management;Yes;Shared;Shared;Shared;[{'ReferenceId': 'AICPA TSC 2017', 'Identifiers': ['CC8.1']}, {'ReferenceId': 'CCM v3.0.1', 'Identifiers': ['GRM-01']}, {'ReferenceId': 'ENX ISA v6.0', 'Identifiers': ['1.5.1', '1.5.2']}, {'ReferenceId': 'ISF SOGP 2022', 'Identifiers': ['SY2.4']}, {'ReferenceId': 'ISO/IEC 27001:2013,27002:2013,27017:2015,27018:2019', 'Identifiers': ['27001: A.14.2.2', '27001: A.14.2.4', '27001: A.12.4.1', '27002: 12.4.1 (g)', '27001: A.5.1.1', '27017: 5.1.1']}, {'ReferenceId': 'ISO/IEC 27001:2022, 27002:2022', 'Identifiers': ['27001: A.8.9', '27001: A.8.15', '27002: 8.9']}, {'ReferenceId': 'NIST 800-53 rev 5', 'Identifiers': ['CM-6', 'CM-6(2)', 'SI-2', 'SI-2(2)-(6)']}, {'ReferenceId': 'NIST CSF v1.1', 'Identifiers': ['PR.MA-1', 'PR.IP-1', 'DE.DP-4', 'PR.IP-3']}, {'ReferenceId': 'NIST CSF v2.0', 'Identifiers': ['PR.PS-01', 'DE.CM-09', 'DE.AE-06']}, {'ReferenceId': 'PCI DSS v3.2.1', 'Identifiers': ['6.4.5.3', '6.4.5.4', '11.5', '11.5.1']}, {'ReferenceId': 'PCI DSS v4.0', 'Identifiers': ['11.5.2', '11.6.1']}];FAIL;Security Hub is not enabled.;arn:aws:securityhub:ap-southeast-7:<SANDBOX_ACCOUNT_ID>:hub/unknown;hub/unknown;securityhub_enabled;False;CSA-CCM;CSA Cloud Controls Matrix (CCM) v4.0.13
